题目
"已知复数$z = (\frac{1 - i}{1 + i})^{2}$，则$z=$（）。
"若函数$y = 1 + \tan(\omega x - \frac{\pi}{6})$在区间$(-\pi, \pi)$内恰有6个零点， 则正整数$\omega$等于\_\_\_\_\_\_。"
正方形$ABCD$中， 点$P$在以$C$为圆心且与直线$BD$相切的圆上运动， 若$\overrightarrow{AP} = \lambda\overrightarrow{AB} + \mu\overrightarrow{AD}$（其中$\lambda$，$\mu \in R$）， 则$\lambda + \mu$的取值范围是\_\_\_\_\_\_。
"在平面直角坐标系$xOy$中， 倾斜角为$\alpha$的直线$l$的参数方程为$\begin{cases}x = t\cos\alpha \\ y = 1 + t\sin\alpha\end{cases}$（其中$t$为参数）。在以$O$为极点、$x$轴的非负半轴为极轴的极坐标系（两种坐标系的单位长度相同）中， 曲线$C$：$\rho(1 + \cos2\theta) = \lambda\sin\theta$的焦点$F$的极坐标为$(1, \frac{\pi}{2})$。
（1）求常数$\lambda$的值；
（2）设$l$与$C$交于$A$、$B$两点， 且$|AF| = 3|FB|$， 求$\alpha$的大小。"
"已知集合$A = \{ x|x^2 - 2x - 8 \leq 0 \}，B = \{ x|\lg(x + 2) > 0 \}，则 A\cap B =$（）。
A. (-2,4]
B. (-1,4)
C. [-1,4)
D. (-1,4]"
"复数$z$在复平面内对应的点为$(2,-1)$，则$\frac{2i}{z - 1} =$（）。
A. 1 + i
B. 1 - i
C. -1 + i
D. -1 - i"
"已知命题$p:\forall x > 0$，使得$(x + 1)e^x > 1$，则$\neg p$为（）。
A. $\exists x_0\leq 0$，使得$(x_0 + 1)e^{x_0}\leq 1$
B. $\exists x_0 > 0$，使得$(x_0 + 1)e^{x_0}\leq 1$
C. $\forall x_0 > 0$，使得$(x_0 + 1)e^{x_0}< 1$
D. $\forall x_0\leq 0$，使得$(x_0 + 1)e^{x_0}\leq 1$"
"数列$\{a_n\}$中，$a_n = \log_{n + 1}(n + 2)(n\in N^{\ast})$，定义：使$a_1\cdot a_2\cdot \cdots \cdot a_k$为整数的数$k(k\in N^{\ast})$叫做期盼数，则区间$[1,2023]$内的所有期盼数的和等于（）。
A. 2023
B. 2024
C. 2025
D. 2026"
一封闭圆台上、下底面半径分别为1，4，母线长为6。该圆台内有一个球，则这个球表面积的最大值为\_\_\_\_\_\_。
"已知函数$f(x)=ax - \ln x$，$a\in R$。
（1）若$a = \frac{1}{e}$，求函数$f(x)$的最小值及取得最小值时的$x$值；
（2）若函数$f(x)\leq xe^{x}-(a + 1)\ln x$对$x\in(0, +\infty)$恒成立，求实数$a$的取值范围。"
"在复平面内表示复数$(1 - i)(a + i)$的点位于第二象限，则实数$a$的取值范围是（）。
A. $(-\infty,1)$
B. $(-\infty,-1)$
C. $(1,+\infty)$
D. $(-1,+\infty)$"
"已知椭圆$C:\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}} = 1(a > b > 0)$的左、右顶点分别为$M_1$、$M_2$，短轴长为$2\sqrt{3}$，点$C$上的点$P$满足直线$PM_1$、$PM_2$的斜率之积为$-\frac{3}{4}$。
（1）求$C$的方程；
（2）若过点$(1,0)$且不与$y$轴垂直的直线$l$与$C$交于$A$、$B$两点，记直线$M_1A$、$M_2B$交于点$Q$。探究：点$Q$是否在定直线上，若是，求出该定直线的方程；若不是，请说明理由。"
"复数$z$在复平面内对应的点为$(2,-1)$，则$\frac{2i}{z - 1}=$（）。
A. 1 + i
B. 1 - i
C. -1 + i
D. -1 - i"
"设$A$，$B$为任意两个事件，且$A\subseteq B$，$P(B)>0$，则下列选项必成立的是（）。
A. $P(A)>P(A|B)$
B. $P(A)\geq P(A|B)$
C. $P(A)<P(A|B)$
D. $P(A)\leq P(A|B)$"
"在平面直角坐标系$xOy$中，已知$P$是圆$C:(x - 3)^{2}+(y - 4)^{2}=1$上的动点，若$A(-a,0)$，$B(a,0)$，$a\neq0$，则$\vert\overrightarrow{PA}+\overrightarrow{PB}\vert$的最小值为（）。
A. 12
B. 8
C. 6
D. 4"
"已知全集$U = \{x\in{Z}|x^{2}-5x - 6\leq0\}$，集合$A = \{x\in{Z}|x(3 - x)\geq0\}$，$B = \{1,2,4\}$，则集合$\{-1,5,6\}$等于（）。
A. $(\complement_{U}A)\cap B$
B. $\complement_{U}(A\cup B)$
C. $A\cap(\complement_{U}B)$
D. $\complement_{U}(A\cap B)$"
"在锐角$\triangle ABC$中，角$A$，$B$，$C$所对的边分别为$a$，$b$，$c$。若$2c\cos B = a - c$，则$\frac{\sin(A - C)}{\sin B}$的取值范围为（）。
A. $(1,\sqrt{3})$
B. $(0,1)$
C. $(0,\sqrt{2})$
D. $(\sqrt{2},\sqrt{3})$"
"从1，2，3，4，5中随机选取三个不同的数，若这三个数之积为偶数，则它们之和不小于9的概率为（）。
A. $\frac{1}{3}$
B. $\frac{2}{3}$
C. $\frac{4}{9}$
D. $\frac{5}{9}$"
"将函数$f(x)=\cos\pi x$图象上各点的横坐标伸长到原来的2倍，纵坐标不变，再将图象向右平移$\frac{1}{3}$个单位长度，得到$g(x)$的图象，则$g(2021)=$（）。
A. $-\frac{1}{2}$
B. $-\frac{\sqrt{3}}{2}$
C. $\frac{1}{2}$
D. $\frac{\sqrt{3}}{2}$"
"已知点$F$是抛物线$C:y^{2}=4x$的焦点，过点$F$的直线交抛物线$C$于点$P$，交$y$轴于点$Q$，若$\overrightarrow{FQ}=2\overrightarrow{FP}$，则点$P$的坐标为（）。
A. $(\pm\sqrt{2},\frac{1}{2})$
B. $(\pm2,1)$
C. $(1,\pm2)$
D. $(\frac{1}{2},\pm\sqrt{2})$"
"数列$\{a_n\}$中，$a_n = \log_{n + 1}(n + 2)(n\in N^{\ast})$，定义：使$a_1\cdot a_2\cdot \cdots \cdot a_k$为整数的数$k(k\in N^{\ast})$叫做期盼数，则区间$[1,2023]$内的所有期盼数的和等于（）。
A. 2023
B. 2024
C. 2025
D. 2026"
"在平面直角坐标系$xOy$中，圆$C$的方程为$x^{2}+y^{2}-4y = 0$，若直线$y = kx - 1$上存在一点$P$，使过点$P$所作的圆的两条切线相互垂直，则实数$k$的值不可能是（）。
A. -1
B. $-\frac{1}{4}$
C. $\frac{1}{2}$
D. $\frac{\sqrt{3}}{4}$"
"已知关于$x$的方程$e^{x}=ax^{2}$有三个不等的实数根，则实数$a$的取值范围是（）。
A. $(\frac{1}{2}e,+\infty)$
B. $(\frac{e^{2}}{4},+\infty)$
C. $(e,+\infty)$
D. $(e^{2},+\infty)$"
"函数$y = xe^{x}$的图象在点$(0,f(0))$处的切线方程为\_\_\_\_\_\_。"
"已知函数$f(x)=\begin{cases}x+\frac{1}{x}-2,0<x\leq2\\f(4 - x),2<x<4\end{cases}$，方程$[f(x)]^{2}-(1 + \sin\theta)\cdot f(x)+\sin\theta = 0$（其中$0<\theta<\pi$）有6个不同的实根，则$\theta$的取值范围是（）。
A. $(0,\frac{\pi}{6})$
B. $(0,\frac{\pi}{3})\cup(\frac{2\pi}{3},\pi)$
C. $(0,\frac{\pi}{6})\cup(\frac{5\pi}{6},\pi)$
D. $(0,\frac{\pi}{3})$"
已知向量$\vec{a}$，$\vec{b}$满足$\vert\vec{a}\vert = 1$，$\vert\vec{b}\vert =\sqrt{3}$，$\vec{a}$，$\vec{b}$的夹角为$150^{\circ}$，则$2\vec{a}+\vec{b}$与$\vec{a}$的夹角为\_\_\_\_\_\_。
"已知双曲线$C:\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}} = 1(a > 0,b > 0)$的左、右焦点分别为$F_{1}$，$F_{2}$，点$M$、$N$是$C$的一条渐近线上的两点，且$\overrightarrow{MN}=2\overrightarrow{MO}$（$O$为坐标原点），$|MN| = |F_{1}F_{2}|$，若$P$为$C$的左顶点，且$\angle MPN = 135^{\circ}$，则双曲线$C$的离心率为\_\_\_\_\_\_。"
"已知函数$f(x)=\frac{x^{2}}{2}+\ln x - 2ax$，$a$为常数，且$a > 0$。
（1）判断$f(x)$的单调性；
（2）当$0 < a < 1$时，如果存在两个不同的正实数$m$，$n$且$f(m)+f(n)=1 - 4a$，证明：$m + n > 2$。"
"已知集合$A = \{x|2^{x} < 1\}$，则$\complement_{R}A =$（）。
A. $(-\infty,0)$
B. $(-\infty,0]$
C. $(0,+\infty)$
D. $[0,+\infty)$"
"用“五点法”作函数$f(x)=A\sin(\omega x+\varphi)+B(A > 0,\omega > 0,\vert\varphi\vert < \frac{\pi}{2})$在一个周期内的图象时，列表计算了部分数据，下列有关函数$y = f(x)$描述正确的是（）。
| $\omega x+\varphi$ | 0 | $\frac{\pi}{2}$ | $\pi$|$\frac{3\pi}{2}$ | $2\pi$ |
| ---- | ---- | ---- | ---- | ---- | ---- |
| $x$ | $a$ | $\frac{\pi}{3}$ | $b$ | $\frac{5\pi}{6}$ | $c$ |
| $f(x)$ | 1 | 3 | 1 | $d$ | 1 | 
A. 函数$f(x)$的最小正周期是$\pi$
B. 函数$f(x)$的图象关于点$(\frac{5\pi}{6},0)$对称
C. 函数$f(x)$的图象关于直线$x = \frac{\pi}{3}$对称
D. 函数$f(x)$与$g(x)= - 2\cos(2x+\frac{\pi}{3}) + 1$表示同一函数"
"已知复数$\frac{a + i}{1 + i}$为纯虚数，则实数$a$等于（）。
A. -1
B. 0
C. 1
D. 2"
"等差数列$\{a_{n}\}$中，$a_{5}-a_{3}=a_{7}-10$，则$\{a_{n}\}$的前9项和为（）。
A. -180
B. -90
C. 90
D. 180"
"设$m$、$n$为两条不重合直线，$\alpha$、$\beta$是两个不重合平面，则正确命题为（）。
A. 若$m\parallel\alpha,n\parallel\alpha$，则$m\parallel n$
B. 若$\alpha\parallel\beta,m\perp\alpha,n\parallel\beta$，则$m\parallel n$
C. 若$m\parallel\alpha,m\perp\beta$，则$\alpha\perp\beta$
D. 若$\alpha\perp\beta,m\parallel\alpha,n\parallel\beta$，则$m\perp n$"
"某人每天早上在7:00～8:00任一时刻随机出门上班，他的报纸每天在7:40～8:20任一时刻随机送到，则该人在出门时能拿到报纸的概率为（）。
A. $\frac{1}{12}$
B. $\frac{11}{12}$
C. $\frac{1}{6}$
D. $\frac{5}{6}$"
"已知双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}} = 1$离心率为2，实轴长为2，则焦点到渐近线的距离 =（）。
A. 1
B. 2
C. $\sqrt{2}$
D. $\sqrt{3}$"
"若$\alpha\in(0,\frac{\pi}{2})$，$\tan2\alpha=\frac{\cos\alpha}{2 - \sin\alpha}$，则$\tan\alpha =$（）。
A. $\frac{\sqrt{15}}{15}$
B. $\frac{\sqrt{5}}{5}$
C. $\frac{\sqrt{5}}{3}$
D. $\frac{\sqrt{15}}{3}$"
"$F$为$C$：$y^{2}=2px(p > 0)$的焦点，点$M$在曲线$C$上，且$M$在第一象限，若$\vert MF\vert = 3$，且直线$MF$斜率为$2\sqrt{2}$，则$\triangle MFO$的面积 =（）。
A. 1
B. $\sqrt{2}$
C. 2
D. $2\sqrt{2}$"
"已知$f(x)$、$g(x)$分别为${R}$上的奇函数和偶函数，且$f(x)+g(x)=e^{x}+\cos x$，$a = 2\ln(\sin\frac{\pi}{12}+\cos\frac{\pi}{12})$，$b = \log_{\frac{1}{4}}3$，$c = \log_{3}\frac{1}{2}$，则$g(a)$、$g(b)$、$g(c)$大小关系为（）。
A. $g(c)\lt g(a)\lt g(b)$
B. $g(a)\lt g(b)\lt g(c)$
C. $g(a)\lt g(c)\lt g(b)$
D. $g(b)\lt g(a)\lt g(c)$"
$(1 - x^{2})(1 + x)^{4}$展开式中$x^{2}$项的系数 =\_\_\_\_\_\_。
数列$\{a_{n}\}$前$n$项和$S_{n}$，若$n\in N^{\ast}$，$S_{n}=2a_{n}-1$，令$b_{n}=\log_{2}a_{n}$，则$\{b_{n}\}$前10项和 =\_\_\_\_\_\_。
埃及金字塔是地球上的古文明之一，随着科技的进步，有人幻想将其中一座金字塔整体搬运到月球上去，为了便于运输，某人设计的方案是将它放入一个金属球壳中，已知某座金字塔是棱长均为20m的正四棱锥，那么设计的金属球壳的表面积最小值为\_\_\_\_\_\_$m^{2}$。（注：球壳厚度不计）。
"已知函数的$f(x)=\sin(\omega x+\varphi)(\omega>0,-\frac{\pi}{2}<\varphi<\frac{\pi}{2})$最小正周期为$\pi$，且$f(\frac{\pi}{4}) = 1$。
（1）求$\omega,\varphi$；
（2）将$f(x)$图象往右平移$\frac{\pi}{3}$个单位后得函数$g(x)$，求$f(x)+g(x)$的最大值及这时$x$值的集合。"
"设函数$f(x)=\cos x - 1 + ax^{2}(x\geq0)$。
（1）若$f(x)$最小值为0，求$a$的范围；
（2）令$g(x)=\sin x$，$g(x)$的图象上有一点列$A_{i}(\frac{1}{2^{i}},g(\frac{1}{2^{i}}))(i = 1,2,\cdots,n,n\in{N}^{\ast})$，若直线$A_{i}A_{i + 1}$的斜率为$k_{i}(i = 1,2,\cdots,n - 1)$，证明：$k_{1}+k_{2}+\cdots +k_{n - 1}>n - \frac{7}{6}$。"
"在直角坐标系中，曲线$C_{1}$的参数方程为$\begin{cases}x = -\sqrt{3}t \\ y = t \end{cases}$（$t$为参数），曲线$C_{2}$的参数方程为$\begin{cases}x = 4\cos\theta \\ y = 4\sin\theta \end{cases}$（$\theta$为参数）。以坐标原点为极点，$x$正半轴为极轴建立极坐标系。
（1）求$C_{1}$，$C_{2}$的极坐标方程；
（2）设$P$点的直角坐标为$(1,0)$，直线$l$经过$P$点，$l$交$C_{2}$于点$A$，$B$，$l$交$C_{1}$于点$M$，求$\frac{\vert PA\vert\cdot\vert PB\vert}{\vert PM\vert}$的最大值。"
"已知函数$f(x)=|2x + 4|+|x - 4|$。
（1）求$f(x)\geq10$的解集；
（2）若$f(x)$最小值为$m$，正实数$a$，$b$，$c$满足$a + b + c = m$，证明：$\frac{1}{a + b}+\frac{1}{b + c}+\frac{1}{c + a}\geq\frac{9}{2m}$。"
"设集合$A = \{(x,y)|y = x\}$，$B = \{(x,y)|y = x^{3}\}$，则$A\cap B$的元素个数是（）。
A. 1
B. 2
C. 3
D. 4"
"在平行六面体$ABCD - A_{1}B_{1}C_{1}D_{1}$中，已知$AB = 4$，$AD = 3$，$AA_{1}= 5$，$\angle BAD = 90^{\circ}$，$\angle BAA_{1}= \angle DAA_{1}= 60^{\circ}$，则$\overrightarrow{AC}\cdot\overrightarrow{BD_{1}}$的值为（）。
A. 10.5
B. 12.5
C. 22.5
D. 42.5"
"若$\frac{1 - \tan(\alpha - \frac{\pi}{4})}{1 + \tan(\alpha - \frac{\pi}{4})}=\frac{1}{2}$，则$\cos2\alpha$的值为（）。
A. $-\frac{3}{5}$
B. $\frac{3}{5}$
C. $-\frac{4}{5}$
D. $\frac{4}{5}$"
"给出下列命题，其中正确命题的个数为（）。  
①若样本数据$x_{1}$，$x_{2}$，…，$x_{10}$的方差为3，则数据$2x_{1}-1$，$2x_{2}-1$，…，$2x_{10}-1$的方差为6；
②回归方程为$\hat{y}=0.6 - 0.25x$时，变量$x$与$y$具有负的线性相关关系；  
③随机变量$X$服从正态分布$N(3,\sigma^{2})$，$P(X\leq4)=0.64$，则$P(2\leq X\leq3)=0.07$；  
④甲同学所在的某校高三共有5003人，先剔除3人，再按简单随机抽样的方法抽取容量为200的一个样本，则甲被抽到的概率为$\frac{1}{25}$。  
A. 1个
B. 2个
C. 3个
D. 4个"
"已知函数$f(x)=\vert\log_{2}(x + 1)\vert - 1$，则“$x > 3$”是“$f(x) > 1$”的（）。
A. 充分不必要条件
B. 必要不充分条件
C. 充要条件
D. 既不充分也不必要条件"
"已知抛物线$C$：$y^{2}=2px(p > 0)$与直线$2x - y - 4 = 0$交于$A$，$B$两点，且$\vert AB\vert = 3\sqrt{5}$。若抛物线$C$的焦点为$F$，则$\vert AF\vert +\vert BF\vert =$（）。
A. $7\sqrt{5}$
B. 7
C. 6
D. 5"
"已知向量$\vec{a}=(1,1)$，$\vec{b}=(\cos\theta,\sin\theta)(0\leq\theta\leq\pi)$，则下列命题不正确的是（）。
A. $\vert\vec{b}\vert = 1$
B. 若$\vec{a}\parallel\vec{b}$，则$\tan\theta = 1$
C. 存在唯一的$\theta$使得$\vert\vec{a}+\vec{b}\vert =\vert\vec{a}-\vec{b}\vert$
D. $\vert\vec{a}+\vec{b}\vert$的最大值为$\sqrt{5}$"
"若函数$f(x)=e^{x}(\sin x + a)$在点$A(0,f(0))$处的切线方程为$y = 3x + a$，则实数$a$的值为（）。
A. 1
B. 2
C. 3
D. 4"
$(x - \frac{y^{2}}{x})(x + y)^{5}$的展开式中$x^{3}y^{3}$的系数为\_\_\_\_\_\_。
"已知双曲线$C:\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}} = 1(a > 0,b > 0)$的两个焦点分别为$F_{1}$、$F_{2}$，且两条渐近线互相垂直，若$C$上一点$P$满足$\vert PF_{1}\vert = 3\vert PF_{2}\vert$，则$\angle F_{1}PF_{2}$的余弦值为\_\_\_\_\_\_。"
"冬奥会的成功举办极大鼓舞了人们体育强国的热情，掀起了青少年锻炼身体的热潮。某校为了解全校学生“体能达标”的情况，从高三年级1000名学生中随机选出40名学生参加“体能达标”测试，并且规定“体能达标”预测成绩小于60分的为“不合格”，否则为合格。若高三年级“不合格”的人数不超过总人数的5%，则该年级体能达标为“合格”；否则该年级体能达标为“不合格”，需要重新对高三年级学生加强训练。现将这40名学生随机分成甲、乙两个组，其中甲组有24名学生，乙组有16名学生。经过预测后，两组各自将预测成绩统计分析如下：甲组的平均成绩为70，标准差为4；乙组的平均成绩为80，标准差为6。（数据的最后结果都精确到整数）
（1）求这40名学生测试成绩的平均分$\overline{x}$和标准差$s$；
（2）假设高三学生的体能达标预测成绩服从正态分布$N(\mu,\sigma^{2})$，用样本平均数$\overline{x}$作为$\mu$的估计值$\bar{\mu}$，用样本标准差$s$作为$\sigma$的估计值$\bar{\sigma}$，利用估计值估计，高三学生体能达标预测是否“合格”；
（3）为增强趣味性，在体能达标的跳绳测试项目中，同学们可以向体育特长班的强手发起挑战，每场挑战赛都采取七局四胜制，积分规则如下：以4:0或4:1获胜队员积4分，落败队员积0分；以4:2或4:3获胜队员积3分，落败队员积1分。假设体育生王强每局比赛获胜的概率均为$\frac{2}{3}$，求王强在这轮比赛中所得积分为3分的条件下，他前3局比赛都获胜的概率。
附：
①$n$个数的方差$s^{2}=\frac{1}{n}\sum_{i = 1}^{n}(x_{i}-\overline{x})^{2}$；
②若随机变量$Z\sim N(\mu,\sigma^{2})$，则$P(\mu - \sigma<Z<\mu + \sigma)=0.6826$，$P(\mu - 2\sigma<Z<\mu + 2\sigma)=0.9544$，$P(\mu - 3\sigma<Z<\mu + 3\sigma)=0.9974$。"
"已知等差数列$\{ a_{n}\}$的首项$a_{1}=2$，公差$d = 8$，在$\{ a_{n}\}$中每相邻两项之间都插入$k$个数，使它们和原数列的数一起构成一个新的等差数列$\{ b_{n}\}$，以下说法正确的是（）。
A. $a_{n}=8n - 6$
B. 当$k = 3$时，$b_{n}=2n$
C. 当$k = 3$时，$b_{29}$不是数列$\{ a_{n}\}$中的项
D. 若$b_{9}$是数列$\{ a_{n}\}$中的项，则$k$的值可能为7"
"设集合$A = \{(x,y)|y = x\}$，$B = \{(x,y)|y = x^{3}\}$，则$A\cap B$的元素个数是（）。
A. 1
B. 2
C. 3
D. 4"
"若数列$\{ a_{n}\}$满足：$\forall n\in N^{\ast}$，若存在$M > 0$，都有$a_{n}< M$，则称这个数列$\{ a_{n}\}$为下界数列，并把其中最小值$M$叫做临界值，记为$M_{0}$。
（1）记数列$\{\frac{1}{3^{n}}\}$前$n$项和为$A_{n}$，证明：数列$\{ A_{n}\}$是下界数列；
（2）记数列$\{\frac{1}{n}\}$前$n$项和为$B_{n}$，判断数列$\{ B_{n}\}$是否为下界数列，并说明理由；
（3）若数列$\{ a_{n}+1\}$是首项及公比均为2的等比数列，记$b_{n}=\sum_{k = 1}^{n}\frac{1}{a_{k}a_{k + 1}}$，数列$\{ b_{n}\}$的临界值为$M_{0}$，证明：$M_{0}\leq\frac{5}{12}$。"
"若$\sin\theta = - 2\cos\theta$，则$\sin\theta(\sin\theta+\cos\theta) =$（）。
A. $-\frac{6}{5}$
B. $-\frac{2}{5}$
C. $\frac{2}{5}$
D. $\frac{6}{5}$"
"已知定义在$(0, +\infty)$上的函数$f(x)$满足$f(x) < x(f'(x) - 1)$（$f'(x)$为$f(x)$的导函数），且$f(1) = 0$，则（）。
A. $f(2) < 2$
B. $f(2) > 2$
C. $f(3) < 3$
D. $f(3) > 3$"
"已知函数$f(x) = x\sin x - 1$。
（1）讨论函数$f(x)$在区间$\left[-\frac{\pi}{2},\frac{\pi}{2}\right]$上的单调性；
（2）证明：函数$y = f(x)$在$[0,\pi]$上有两个零点。"
"双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}} = 1(a > 0,b > 0)$的一条渐近线过点$\left(-1,\sqrt{2}\right)$，则双曲线的离心率为（）。
A. $\sqrt{3}$ 
B. $\sqrt{2}$ 
C. $2\sqrt{3}$ 
D. $2\sqrt{2}$"
"已知$\{a_{n}\}$是公比为$q$的等比数列，设甲：$\exists k\in N^{\ast}$，$S_{k} = 0$，乙：$q = - 1$.则（）。
A. 甲是乙的充要条件 
B. 甲是乙的充分条件但不是必要条件 
C. 甲是乙的必要条件但不是充分条件 
D. 甲既不是乙的充分条件也不是必要条件"
"已知函数$f(x)=|x + 2|+|x - m|$。
（1）若$\forall x\in{R}$，$f(x)\geq3$恒成立，求实数$m$的取值范围；
（2）若$f(x)$的最小值为$5$，且正数$a$，$b$，$c$满足$a + 3b + 4c = m$。求证：$a^{2}+2ab +5 b^{2}+c^{2}\geq\frac{1}{2}$。"
"已知$a > 0$，$b > 0$，且$a + b = 2$。
（1）证明：$\frac{25}{2}\leq (a + 2)^{2}+(b + 1)^{2}< 17$；
（2）若不等式$|3x + m + 1|+|3x - m - 1|\geq\sqrt{a + 3}+\sqrt{b + 3}$对任意$x\in{R}$恒成立，求$m$的取值范围。"
"已知命题$p:\forall x\in{R}$，$3^{x}>2^{x}$，命题$q:\exists x_{0}\in{R}$，使得$\ln x_{0} = - 2$，则下列命题是真命题的为（）。
A. $p\land q$
B. $(\neg p)\land q$
C. $p\land(\neg q)$
D. $(\neg p)\land(\neg q)$"
"已知函数$f(x)=xe^{x}-a(\frac{1}{2}x^{2}+x - 1)$。
（1）若$a = - 1$，求$f(x)$的极值；
（2）若$x\geq0$，$f(x)\geq0$，求$a$的取值范围。"
已知正项等比数列$\{ a_{n}\}$的前$n$项和为$S_{n}$，若$S_{3}=13$，且$a_{5}=a_{4}+6a_{3}$，则满足$S_{n}<123$的$n$的最大值为\_\_\_\_\_\_。
"已知集合$A = \{x|\log_{2}x < 1\}$，$B = \{x|4 - 3x > 0\}$，则（）。
A. $A\cap B = \{x|0 < x < \frac{4}{3}\}$
B. $A\cup B = \{x|x < 2\}$
C. $A\cap B = \varnothing$
D. $(\complement_{R}A)\cup B = \{x|x < \frac{4}{3}或x > 2\}$"
"已知三棱锥$P - ABC$满足$PA\perp$底面$ABC$，在$\triangle ABC$中，$AB = 6$，$AC = 8$，$AB\perp AC$，$D$是线段$AC$上一点，且$AD = 3DC$，球$O$为三棱锥$P - ABC$的外接球，过点$D$作球$O$的截面，若所得截面圆的面积的最小值与最大值之和为$40\pi$，则球$O$的表面积为（）。
A. $72\pi$
B. $86\pi$
C. $112\pi$
D. $128\pi$"
"设函数$f(x)=|x + 2| - |2x - 2|$。
（1）解不等式$f(x)\geq2x - 1$；
（2）记$f(x)$的最大值为$M$，若实数$a$、$b$、$c$满足$a + b + c = M$，求证：$\sqrt{a^{2}+b^{2}}+\sqrt{b^{2}+c^{2}}+\sqrt{c^{2}+a^{2}}\geq3\sqrt{2}$。"
$(2+\frac{x}{y})(x - 2y)^{6}$的展开式中$x^{4}y^{2}$的系数为\_\_\_\_\_\_。（用数字作答）
"已知函数$f(x)=2|x + 1|+|x - 2|$。
（1）解不等式$f(x)\leq6$；
（2）设函数$f(x)$的最小值为$m$，已知$a > 0$，$b > 0$且$ab + a - b = m + 2$，求$a + b$的最小值。"
"（1）研究函数$f(x)=\frac{\sin x}{x}$在$(0,\pi)$上的单调性；
（2）求函数$g(x)=x^{2}+\pi\cos x$的最小值。"
"已知双曲线$C:\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}} = 1(a > 0,b > 0)$，$F_{1}$、$F_{2}$分别为左、右焦点，过$F_{1}$的直线$l$交双曲线右支为$A$，以$AF_{1}$为直径的圆交右支另一点为$B$，且$AB$过$F_{2}$，当$\overrightarrow{AF_{2}} = 2\overrightarrow{F_{2}B}$，则双曲线离心率为\_\_\_\_\_\_。"
"若$a > b$，则下列不等式恒成立的是（）。
A. $2^a < 2^b$
B. $\ln(a - b) > 0$
C. $a^{\frac{1}{3}} > b^{\frac{1}{3}}$
D. $\vert a\vert > \vert b\vert$"
"下列命题中 ，错误命题是（）。
A. “若$\frac{1}{a} < \frac{1}{b}$，则$a > b > 0$”的逆命题为真
B. 线性回归直线$\hat{y} = \hat{b}x + \hat{a}$必过样本点的中心$(\bar{x},\bar{y})$
C. 在平面直角坐标系中到点$(1,0)$和$(0,1)$的距离的和为$\sqrt{2}$的点的轨迹为椭圆
D. 在锐角$\triangle ABC$中 ，有$\sin^{2}A > \cos^{2}B$"
"已知曲线$C$的极坐标方程为$\rho = 2\sqrt{3}\cos\theta + 2\sin\theta$，直线$l_{1}:\theta = \frac{\pi}{6}(\rho\in R)$，直线$l_{2}:\theta = \frac{\pi}{3}(\rho\in R)$。以极点$O$为原点，极轴为$x$轴的正半轴建立平面直角坐标系。
（1）求直线$l_{1}$，$l_{2}$的直角坐标方程以及曲线$C$的参数方程；
（2）已知直线$l_{1}$与曲线$C$交于$O$，$A$两点，直线$l_{2}$与曲线$C$交于$O$，$B$两点，求$\triangle AOB$的面积。"
"若复数$z = 1 + i + i^2 + i^3 + \cdots + i^{2019} + \frac{|3 - 4i|}{3 + 4i}$，则复数$z$对应的点在（）。
A. 一
B. 二
C. 三
D. 四"
设变量$x$，$y$满足约束条件$\begin{cases}x + 2y\geq2 \\2x + y\geq4 \\4x - y\geq - 1\end{cases}$，则目标函数$z = 3x - y$的最大值是\_\_\_\_\_\_。
"地区生产总值（地区GDP）是衡量一个地区经济发展的重要指标，在过去五年（2019 - 2023年）中，某地区的地区生产总值实现了“翻一番”的飞跃，从1464亿元增长到了3008亿元，若该地区在这五年中的年份编号$x$（2019年对应的$x$值为1，2020年对应的$x$值为2，以此类推）与地区生产总值$y$（百亿元）的对应数据如下表：
| 年份编号$x$ | 1 | 2 | 3 | 4 | 5 |
| ---- | ---- | ---- | ---- | ---- | ---- |
| 地区生产总值$y$（百亿元） | 14.64 | 17.42 | 20.72 | 25.20 | 30.08 | 
（1）该地区2023年的人均生产总值为9.39万元，若2023年全国的人均生产总值$x$（万元）服从正态分布$X\sim N(8.57,0.82^{2})$，那么在全国其他城市或地区中随机挑选2个，记随机变量$Y$为“2023年人均生产总值高于该地区的城市或地区的数量”，求$Y = 1$的概率；
